SpaceID,EventTime_UTC,OccupancyState
CB3647,07/23/2019 04:16:17 PM,OCCUPIED
HO4 ,07/23/2019 04:16:11 PM,VACANT
CB3396,07/23/2019 04:16:02 PM,VACANT
CB1089,07/23/2019 04:16:00 PM,VACANT
HO674,07/23/2019 04:15:57 PM,VACANT
CB657A,07/23/2019 04:15:54 PM,OCCUPIED
CB1581,07/23/2019 04:15:53 PM,VACANT
SV655,07/23/2019 04:15:48 PM,OCCUPIED
ED373,07/23/2019 04:15:42 PM,OCCUPIED
CB785,07/23/2019 04:15:40 PM,OCCUPIED
CT60A,07/23/2019 04:15:40 PM,OCCUPIED
CC543,07/23/2019 04:15:37 PM,OCCUPIED
CB790,07/23/2019 04:15:35 PM,OCCUPIED
82801,07/23/2019 04:15:33 PM,OCCUPIED
CB700,07/23/2019 04:15:32 PM,OCCUPIED
CT150,07/23/2019 04:15:32 PM,OCCUPIED
HO664,07/23/2019 04:15:30 PM,OCCUPIED
HO80,07/23/2019 04:15:26 PM,VACANT
LT303A,07/23/2019 04:15:21 PM,OCCUPIED
CB3777,07/23/2019 04:15:14 PM,OCCUPIED
CB2168,07/23/2019 04:15:04 PM,OCCUPIED
CB3723B,07/23/2019 04:15:02 PM,OCCUPIED
CB176,07/23/2019 04:15:00 PM,OCCUPIED
WV271,07/23/2019 04:14:53 PM,OCCUPIED
V117,07/23/2019 04:14:51 PM,VACANT
WV201,07/23/2019 04:14:51 PM,VACANT
LT19,07/23/2019 04:14:46 PM,OCCUPIED
CB2119,07/23/2019 04:14:45 PM,OCCUPIED
WP135,07/23/2019 04:14:44 PM,OCCUPIED
CB659,07/23/2019 04:14:41 PM,OCCUPIED
CB223,07/23/2019 04:14:39 PM,OCCUPIED
WV303,07/23/2019 04:14:37 PM,OCCUPIED
LT45A,07/23/2019 04:14:36 PM,OCCUPIED
CB1847A,07/23/2019 04:14:34 PM,VACANT
HO496,07/23/2019 04:14:30 PM,VACANT
CB3719A,07/23/2019 04:14:30 PM,OCCUPIED
CB2558,07/23/2019 04:14:24 PM,OCCUPIED
HO30,07/23/2019 04:14:22 PM,OCCUPIED
CB3377,07/23/2019 04:14:22 PM,VACANT
HO278B,07/23/2019 04:14:19 PM,OCCUPIED
CC545,07/23/2019 04:14:16 PM,OCCUPIED
CB1188A,07/23/2019 04:14:16 PM,VACANT
SV78,07/23/2019 04:14:07 PM,OCCUPIED
CB1848,07/23/2019 04:14:06 PM,OCCUPIED
CB774,07/23/2019 04:14:06 PM,OCCUPIED
CB3074,07/23/2019 04:14:00 PM,OCCUPIED
CB2165,07/23/2019 04:13:49 PM,OCCUPIED
CB661,07/23/2019 04:13:44 PM,OCCUPIED
HO486A,07/23/2019 04:13:37 PM,VACANT
CB3749A,07/23/2019 04:13:31 PM,VACANT
CB1623,07/23/2019 04:13:18 PM,OCCUPIED
HO24,07/23/2019 04:13:15 PM,VACANT
LT405,07/23/2019 04:13:14 PM,OCCUPIED
LT240,07/23/2019 04:13:14 PM,OCCUPIED
LT257,07/23/2019 04:13:12 PM,VACANT
CT451,07/23/2019 04:13:08 PM,VACANT
CB1021B,07/23/2019 04:13:05 PM,OCCUPIED
WV34,07/23/2019 04:12:58 PM,OCCUPIED
CT185,07/23/2019 04:12:54 PM,OCCUPIED
WV465,07/23/2019 04:12:53 PM,OCCUPIED
LT450,07/23/2019 04:12:48 PM,OCCUPIED
CB2121,07/23/2019 04:12:48 PM,OCCUPIED
CB4314,07/23/2019 04:12:44 PM,OCCUPIED
CB1281,07/23/2019 04:12:39 PM,OCCUPIED
CB2231A,07/23/2019 04:12:34 PM,OCCUPIED
LT54,07/23/2019 04:12:30 PM,OCCUPIED
CB670,07/23/2019 04:12:29 PM,VACANT
CT380,07/23/2019 04:12:28 PM,VACANT
CB2162,07/23/2019 04:12:25 PM,VACANT
CT182,07/23/2019 04:12:22 PM,OCCUPIED
CB221,07/23/2019 04:12:19 PM,OCCUPIED
WV164,07/23/2019 04:12:16 PM,OCCUPIED
CT437,07/23/2019 04:12:15 PM,OCCUPIED
CC1170,07/23/2019 04:12:11 PM,VACANT
CT60C,07/23/2019 04:11:58 PM,OCCUPIED
CB2763,07/23/2019 04:11:47 PM,OCCUPIED
CT141A,07/23/2019 04:11:45 PM,OCCUPIED
66340,07/23/2019 04:11:44 PM,VACANT
WV588,07/23/2019 04:11:43 PM,OCCUPIED
CB1149,07/23/2019 04:11:38 PM,OCCUPIED
CC324,07/23/2019 04:11:34 PM,OCCUPIED
CB3944,07/23/2019 04:11:20 PM,OCCUPIED
WP72,07/23/2019 04:11:10 PM,OCCUPIED
SV304,07/23/2019 04:11:09 PM,OCCUPIED
HO67,07/23/2019 04:11:09 PM,VACANT
CB3702A,07/23/2019 04:11:08 PM,OCCUPIED
CB2540,07/23/2019 04:11:04 PM,OCCUPIED
CB2182B,07/23/2019 04:10:47 PM,OCCUPIED
CB3312A,07/23/2019 04:10:45 PM,OCCUPIED
HO990,07/23/2019 04:10:43 PM,OCCUPIED
ED408,07/23/2019 04:10:41 PM,OCCUPIED
CB968,07/23/2019 04:10:33 PM,OCCUPIED
HO1020,07/23/2019 04:10:33 PM,VACANT
HO109,07/23/2019 04:10:26 PM,VACANT
CB895,07/23/2019 04:10:19 PM,OCCUPIED
CB15,07/23/2019 04:10:18 PM,OCCUPIED
CB1149A,07/23/2019 04:10:10 PM,OCCUPIED
CB1763,07/23/2019 04:10:09 PM,OCCUPIED
66293,07/23/2019 04:10:03 PM,VACANT
CB1244A,07/23/2019 04:09:58 PM,OCCUPIED
CB784,07/23/2019 04:09:55 PM,OCCUPIED
CB3376,07/23/2019 04:09:54 PM,VACANT
WP114,07/23/2019 04:09:50 PM,VACANT
CB2301,07/23/2019 04:09:49 PM,VACANT
CB35,07/23/2019 04:09:48 PM,OCCUPIED
WV673,07/23/2019 04:09:47 PM,OCCUPIED
HO620,07/23/2019 04:09:43 PM,OCCUPIED
CB806,07/23/2019 04:09:41 PM,OCCUPIED
WP98,07/23/2019 04:09:35 PM,VACANT
CC797,07/23/2019 04:09:30 PM,VACANT
CB579,07/23/2019 04:09:28 PM,OCCUPIED
ED659,07/23/2019 04:09:27 PM,OCCUPIED
CB689,07/23/2019 04:09:24 PM,OCCUPIED
CT462,07/23/2019 04:08:59 PM,OCCUPIED
CB2266,07/23/2019 04:08:57 PM,OCCUPIED
CB2729,07/23/2019 04:08:54 PM,VACANT
CB951,07/23/2019 04:08:53 PM,OCCUPIED
CC315B,07/23/2019 04:08:53 PM,OCCUPIED
HO491,07/23/2019 04:08:49 PM,VACANT
CB3237,07/23/2019 04:08:48 PM,OCCUPIED
WV420,07/23/2019 04:08:46 PM,OCCUPIED
66345,07/23/2019 04:08:43 PM,VACANT
CB2294,07/23/2019 04:08:43 PM,VACANT
CB1557,07/23/2019 04:08:32 PM,VACANT
66341,07/23/2019 04:08:31 PM,OCCUPIED
HO250,07/23/2019 04:08:30 PM,VACANT
82821,07/23/2019 04:08:27 PM,OCCUPIED
HO157,07/23/2019 04:08:26 PM,OCCUPIED
CT300,07/23/2019 04:08:25 PM,VACANT
CB3957,07/23/2019 04:08:23 PM,VACANT
HO20,07/23/2019 04:08:23 PM,VACANT
CC542,07/23/2019 04:08:04 PM,OCCUPIED
CB3572A,07/23/2019 04:08:02 PM,OCCUPIED
CB667,07/23/2019 04:08:00 PM,OCCUPIED
HO181,07/23/2019 04:07:57 PM,VACANT
CB1500,07/23/2019 04:07:54 PM,OCCUPIED
CB2228A,07/23/2019 04:07:46 PM,VACANT
CT321,07/23/2019 04:07:43 PM,OCCUPIED
HO1064,07/23/2019 04:07:43 PM,VACANT
LT337,07/23/2019 04:07:39 PM,OCCUPIED
CB2601,07/23/2019 04:07:36 PM,OCCUPIED
HO667,07/23/2019 04:07:33 PM,OCCUPIED
CB3905A,07/23/2019 04:07:31 PM,OCCUPIED
CB788,07/23/2019 04:07:30 PM,OCCUPIED
WV87,07/23/2019 04:07:27 PM,VACANT
CB3749,07/23/2019 04:07:26 PM,VACANT
61217,07/23/2019 04:07:23 PM,OCCUPIED
CB4272,07/23/2019 04:07:21 PM,OCCUPIED
CB860,07/23/2019 04:07:18 PM,VACANT
CB2277,07/23/2019 04:07:17 PM,OCCUPIED
LT51A,07/23/2019 04:07:13 PM,OCCUPIED
CB686,07/23/2019 04:07:09 PM,VACANT
WV218,07/23/2019 04:07:08 PM,OCCUPIED
LT41,07/23/2019 04:07:05 PM,OCCUPIED
CB2764,07/23/2019 04:06:59 PM,OCCUPIED
CB1287,07/23/2019 04:06:58 PM,OCCUPIED
CB1848A,07/23/2019 04:06:58 PM,OCCUPIED
CB2610,07/23/2019 04:06:58 PM,VACANT
CB732,07/23/2019 04:06:54 PM,OCCUPIED
CC1433,07/23/2019 04:06:53 PM,OCCUPIED
66463,07/23/2019 04:06:53 PM,VACANT
HO628,07/23/2019 04:06:46 PM,VACANT
LT457,07/23/2019 04:06:37 PM,VACANT
66205,07/23/2019 04:06:37 PM,OCCUPIED
CB1844A,07/23/2019 04:06:35 PM,OCCUPIED
CB3815B,07/23/2019 04:06:33 PM,OCCUPIED
LT161,07/23/2019 04:06:30 PM,OCCUPIED
CB4228,07/23/2019 04:06:21 PM,VACANT
CC826,07/23/2019 04:06:18 PM,OCCUPIED
WV333,07/23/2019 04:06:14 PM,OCCUPIED
CB1757,07/23/2019 04:06:12 PM,OCCUPIED
HO288,07/23/2019 04:06:08 PM,VACANT
CB858,07/23/2019 04:06:07 PM,OCCUPIED
SV891,07/23/2019 04:05:50 PM,OCCUPIED
CB1288,07/23/2019 04:05:50 PM,OCCUPIED
CB3928A,07/23/2019 04:05:49 PM,VACANT
CB2232A,07/23/2019 04:05:48 PM,OCCUPIED
HO483,07/23/2019 04:05:48 PM,VACANT
CB1299,07/23/2019 04:05:48 PM,OCCUPIED
WV311,07/23/2019 04:05:45 PM,OCCUPIED
CT326,07/23/2019 04:05:45 PM,OCCUPIED
CB787,07/23/2019 04:05:42 PM,OCCUPIED
CT439A,07/23/2019 04:05:40 PM,VACANT
CB518,07/23/2019 04:05:38 PM,OCCUPIED
CB3209,07/23/2019 04:05:28 PM,OCCUPIED
CB4470,07/23/2019 04:05:25 PM,OCCUPIED
LT485B,07/23/2019 04:05:21 PM,OCCUPIED
V212,07/23/2019 04:05:20 PM,OCCUPIED
CB2229B,07/23/2019 04:05:19 PM,OCCUPIED
CB2592,07/23/2019 04:05:12 PM,OCCUPIED
CB1020A,07/23/2019 04:05:09 PM,OCCUPIED
HO663B,07/23/2019 04:05:07 PM,VACANT
WP97,07/23/2019 04:04:59 PM,VACANT
CB913,07/23/2019 04:04:55 PM,OCCUPIED
66297,07/23/2019 04:04:49 PM,VACANT
CB671,07/23/2019 04:04:45 PM,OCCUPIED
LT372B,07/23/2019 04:04:44 PM,OCCUPIED
ED655,07/23/2019 04:04:44 PM,OCCUPIED
66134,07/23/2019 04:04:42 PM,OCCUPIED
HO236,07/23/2019 04:04:42 PM,OCCUPIED
CB3212,07/23/2019 04:04:38 PM,VACANT
CB1318B,07/23/2019 04:04:36 PM,OCCUPIED
CB1654,07/23/2019 04:04:34 PM,OCCUPIED
CB786,07/23/2019 04:04:34 PM,OCCUPIED
61331,07/23/2019 04:04:30 PM,OCCUPIED
SV249,07/23/2019 04:04:30 PM,VACANT
CB649A,07/23/2019 04:04:23 PM,OCCUPIED
SV27,07/23/2019 04:04:12 PM,OCCUPIED
V166,07/23/2019 04:04:10 PM,OCCUPIED
V116,07/23/2019 04:04:01 PM,VACANT
ED619,07/23/2019 04:04:01 PM,OCCUPIED
CT82,07/23/2019 04:03:59 PM,OCCUPIED
CC622,07/23/2019 04:03:58 PM,OCCUPIED
CT535,07/23/2019 04:03:58 PM,OCCUPIED
CB2192,07/23/2019 04:03:51 PM,VACANT
CB3053,07/23/2019 04:03:50 PM,OCCUPIED
V115,07/23/2019 04:03:47 PM,VACANT
WV165,07/23/2019 04:03:45 PM,VACANT
CB535,07/23/2019 04:03:45 PM,VACANT
CB3810,07/23/2019 04:03:32 PM,OCCUPIED
CB173,07/23/2019 04:03:30 PM,OCCUPIED
CB263,07/23/2019 04:03:19 PM,VACANT
CT436A,07/23/2019 04:03:18 PM,OCCUPIED
HO954,07/23/2019 04:03:18 PM,OCCUPIED
HO132A,07/23/2019 04:03:13 PM,VACANT
CB4331A,07/23/2019 04:03:00 PM,OCCUPIED
HO1070,07/23/2019 04:02:57 PM,OCCUPIED
CB3726,07/23/2019 04:02:57 PM,VACANT
ED356,07/23/2019 04:02:53 PM,OCCUPIED
SV366,07/23/2019 04:02:51 PM,OCCUPIED
WP155,07/23/2019 04:02:42 PM,OCCUPIED
CB566,07/23/2019 04:02:37 PM,OCCUPIED
WV37,07/23/2019 04:02:36 PM,VACANT
CB3117,07/23/2019 04:02:35 PM,OCCUPIED
SV72,07/23/2019 04:02:31 PM,OCCUPIED
LT212A,07/23/2019 04:02:30 PM,OCCUPIED
CB3062,07/23/2019 04:02:28 PM,VACANT
CB3587,07/23/2019 04:02:27 PM,OCCUPIED
CB927,07/23/2019 04:02:26 PM,OCCUPIED
82712,07/23/2019 04:02:20 PM,OCCUPIED
HO546,07/23/2019 04:02:18 PM,VACANT
CC770,07/23/2019 04:02:17 PM,OCCUPIED
ED360,07/23/2019 04:02:17 PM,OCCUPIED
CB3188,07/23/2019 04:02:16 PM,OCCUPIED
CB3813,07/23/2019 04:02:02 PM,OCCUPIED
ED358,07/23/2019 04:02:02 PM,VACANT
CT22,07/23/2019 04:01:56 PM,VACANT
CT440,07/23/2019 04:01:54 PM,VACANT
CT21,07/23/2019 04:01:49 PM,VACANT
CT181,07/23/2019 04:01:49 PM,OCCUPIED
CB2420,07/23/2019 04:01:42 PM,VACANT
WP76,07/23/2019 04:01:41 PM,OCCUPIED
LT571,07/23/2019 04:01:39 PM,VACANT
CB3950,07/23/2019 04:01:31 PM,OCCUPIED
CB901,07/23/2019 04:01:29 PM,OCCUPIED
CB3363B,07/23/2019 04:01:29 PM,OCCUPIED
CC864,07/23/2019 04:01:27 PM,OCCUPIED
CB1496,07/23/2019 04:01:17 PM,OCCUPIED
HO195,07/23/2019 04:01:15 PM,OCCUPIED
CB1024,07/23/2019 04:01:14 PM,OCCUPIED
CB2960,07/23/2019 04:01:13 PM,OCCUPIED
CB3110,07/23/2019 04:01:07 PM,OCCUPIED
CB2291,07/23/2019 04:01:03 PM,OCCUPIED
HO146,07/23/2019 04:01:03 PM,OCCUPIED
WP73,07/23/2019 04:01:01 PM,OCCUPIED
CB1313,07/23/2019 04:00:59 PM,VACANT
WV299A,07/23/2019 04:00:58 PM,VACANT
SV110B,07/23/2019 04:00:52 PM,OCCUPIED
ED359,07/23/2019 04:00:45 PM,OCCUPIED
CB1770,07/23/2019 04:00:41 PM,OCCUPIED
CB3905C,07/23/2019 04:00:41 PM,OCCUPIED
CB1562,07/23/2019 04:00:39 PM,OCCUPIED
CB705,07/23/2019 04:00:37 PM,VACANT
CB1771,07/23/2019 04:00:33 PM,OCCUPIED
CB1225,07/23/2019 04:00:31 PM,VACANT
WV277,07/23/2019 04:00:31 PM,VACANT
WV247,07/23/2019 04:00:29 PM,OCCUPIED
CT260,07/23/2019 04:00:14 PM,OCCUPIED
HO525,07/23/2019 04:00:13 PM,OCCUPIED
HO630,07/23/2019 04:00:09 PM,OCCUPIED
CB738,07/23/2019 04:00:05 PM,OCCUPIED
WV683C,07/23/2019 03:59:55 PM,VACANT
WV518,07/23/2019 03:59:47 PM,OCCUPIED
CC1410,07/23/2019 03:59:46 PM,OCCUPIED
WV451,07/23/2019 03:59:37 PM,VACANT
WP176,07/23/2019 03:59:33 PM,OCCUPIED
LT4,07/23/2019 03:59:31 PM,OCCUPIED
CB3317,07/23/2019 03:59:26 PM,OCCUPIED
CT178,07/23/2019 03:59:23 PM,OCCUPIED
ED392A,07/23/2019 03:59:18 PM,OCCUPIED
CB222,07/23/2019 03:58:51 PM,OCCUPIED
WV392,07/23/2019 03:58:51 PM,OCCUPIED
WV23,07/23/2019 03:58:50 PM,OCCUPIED
CC1419,07/23/2019 03:58:50 PM,OCCUPIED
CB3352,07/23/2019 03:58:49 PM,VACANT
SV106,07/23/2019 03:58:49 PM,OCCUPIED
SV290A,07/23/2019 03:58:47 PM,OCCUPIED
CB1840,07/23/2019 03:58:46 PM,OCCUPIED
WV61,07/23/2019 03:58:45 PM,OCCUPIED
CB3353,07/23/2019 03:58:44 PM,VACANT
CT551,07/23/2019 03:58:42 PM,OCCUPIED
CB3035,07/23/2019 03:58:32 PM,VACANT
WV74B,07/23/2019 03:58:32 PM,OCCUPIED
SV306,07/23/2019 03:58:31 PM,VACANT
CC844,07/23/2019 03:58:25 PM,OCCUPIED
CB3320,07/23/2019 03:58:24 PM,VACANT
CC631,07/23/2019 03:58:19 PM,VACANT
CB2092,07/23/2019 03:58:18 PM,OCCUPIED
CB568,07/23/2019 03:58:17 PM,OCCUPIED
82806,07/23/2019 03:58:16 PM,OCCUPIED
SV917,07/23/2019 03:58:12 PM,VACANT
CC276,07/23/2019 03:58:11 PM,OCCUPIED
66401,07/23/2019 03:58:04 PM,OCCUPIED
SV77,07/23/2019 03:58:02 PM,OCCUPIED
HO492,07/23/2019 03:57:59 PM,OCCUPIED
CB3928F,07/23/2019 03:57:56 PM,VACANT
CB1675,07/23/2019 03:57:55 PM,OCCUPIED
CC325,07/23/2019 03:57:55 PM,OCCUPIED
SV698,07/23/2019 03:57:47 PM,VACANT
ED378,07/23/2019 03:57:44 PM,VACANT
ED209,07/23/2019 03:57:35 PM,OCCUPIED
CB3368A,07/23/2019 03:57:33 PM,OCCUPIED
CB3571A,07/23/2019 03:57:33 PM,OCCUPIED
61355,07/23/2019 03:57:32 PM,OCCUPIED
LT397,07/23/2019 03:57:31 PM,VACANT
LT459,07/23/2019 03:57:26 PM,VACANT
CT272A,07/23/2019 03:57:25 PM,OCCUPIED
CB2244,07/23/2019 03:57:21 PM,OCCUPIED
61323,07/23/2019 03:57:17 PM,OCCUPIED
LT3,07/23/2019 03:57:15 PM,OCCUPIED
LZ114,07/23/2019 03:57:08 PM,VACANT
HO1062,07/23/2019 03:56:59 PM,VACANT
WV593,07/23/2019 03:56:52 PM,OCCUPIED
WV26,07/23/2019 03:56:34 PM,OCCUPIED
CB1657,07/23/2019 03:56:30 PM,OCCUPIED
CB2546,07/23/2019 03:56:24 PM,OCCUPIED
CB63,07/23/2019 03:56:23 PM,OCCUPIED
ED202,07/23/2019 03:56:18 PM,OCCUPIED
CB4287,07/23/2019 03:56:18 PM,OCCUPIED
HO13,07/23/2019 03:56:18 PM,VACANT
CT272,07/23/2019 03:56:17 PM,OCCUPIED
LT296,07/23/2019 03:56:09 PM,OCCUPIED
HO1065,07/23/2019 03:56:08 PM,OCCUPIED
CB653A,07/23/2019 03:56:07 PM,VACANT
CB2267,07/23/2019 03:56:04 PM,OCCUPIED
CC466,07/23/2019 03:56:04 PM,OCCUPIED
WV163,07/23/2019 03:56:00 PM,OCCUPIED
61363,07/23/2019 03:55:56 PM,OCCUPIED
CC1366,07/23/2019 03:55:53 PM,VACANT
CB2784,07/23/2019 03:55:51 PM,OCCUPIED
CC1205,07/23/2019 03:55:50 PM,VACANT
CT571,07/23/2019 03:55:48 PM,OCCUPIED
CB3811A,07/23/2019 03:55:30 PM,OCCUPIED
CB2181A,07/23/2019 03:55:13 PM,OCCUPIED
CB1233,07/23/2019 03:55:12 PM,OCCUPIED
HO80A,07/23/2019 03:55:11 PM,OCCUPIED
CB722,07/23/2019 03:55:11 PM,VACANT
CB2513,07/23/2019 03:55:10 PM,OCCUPIED
CB71,07/23/2019 03:55:08 PM,OCCUPIED
CT580,07/23/2019 03:55:06 PM,VACANT
LT52A,07/23/2019 03:55:05 PM,OCCUPIED
SV79,07/23/2019 03:55:04 PM,OCCUPIED
SV697,07/23/2019 03:55:00 PM,VACANT
CC464,07/23/2019 03:55:00 PM,OCCUPIED
HO182,07/23/2019 03:54:58 PM,VACANT
CB3364,07/23/2019 03:54:57 PM,OCCUPIED
WP110,07/23/2019 03:54:55 PM,OCCUPIED
CB2785,07/23/2019 03:54:47 PM,OCCUPIED
WV680,07/23/2019 03:54:45 PM,OCCUPIED
CB3928C,07/23/2019 03:54:44 PM,VACANT
CB663,07/23/2019 03:54:38 PM,OCCUPIED
CB446,07/23/2019 03:54:36 PM,OCCUPIED
SV198,07/23/2019 03:54:33 PM,OCCUPIED
CB796,07/23/2019 03:54:26 PM,VACANT
61405,07/23/2019 03:54:19 PM,OCCUPIED
CC772,07/23/2019 03:54:17 PM,OCCUPIED
CB1847,07/23/2019 03:54:12 PM,OCCUPIED
CB2254,07/23/2019 03:54:10 PM,VACANT
61458,07/23/2019 03:54:07 PM,OCCUPIED
CB952,07/23/2019 03:54:03 PM,OCCUPIED
WV467,07/23/2019 03:53:58 PM,VACANT
WV477,07/23/2019 03:53:55 PM,OCCUPIED
CB1365,07/23/2019 03:53:47 PM,VACANT
WV67,07/23/2019 03:53:45 PM,OCCUPIED
LT340,07/23/2019 03:53:36 PM,VACANT
CB1852,07/23/2019 03:53:21 PM,OCCUPIED
CB527,07/23/2019 03:53:21 PM,VACANT
CB1180,07/23/2019 03:53:20 PM,OCCUPIED
CC380,07/23/2019 03:53:15 PM,OCCUPIED
CB4452,07/23/2019 03:53:12 PM,OCCUPIED
CB1402,07/23/2019 03:53:11 PM,OCCUPIED
CC904,07/23/2019 03:53:11 PM,OCCUPIED
CC1418,07/23/2019 03:53:09 PM,OCCUPIED
HO579A,07/23/2019 03:53:02 PM,OCCUPIED
WV446,07/23/2019 03:53:00 PM,OCCUPIED
CT271,07/23/2019 03:52:51 PM,OCCUPIED
61121,07/23/2019 03:52:45 PM,OCCUPIED
HO282C,07/23/2019 03:52:44 PM,UNKNOWN
CB858A,07/23/2019 03:52:37 PM,OCCUPIED
CB159,07/23/2019 03:52:36 PM,OCCUPIED
WV673A,07/23/2019 03:52:35 PM,VACANT
CB1002,07/23/2019 03:52:34 PM,VACANT
SV199,07/23/2019 03:52:24 PM,VACANT
HO198,07/23/2019 03:52:23 PM,VACANT
CB4420,07/23/2019 03:52:22 PM,OCCUPIED
HO251A,07/23/2019 03:52:11 PM,OCCUPIED
WV243,07/23/2019 03:52:07 PM,OCCUPIED
61114,07/23/2019 03:51:55 PM,OCCUPIED
CB2959,07/23/2019 03:51:50 PM,OCCUPIED
SV603,07/23/2019 03:51:45 PM,OCCUPIED
CC632,07/23/2019 03:51:44 PM,OCCUPIED
SV601,07/23/2019 03:51:35 PM,OCCUPIED
CT412,07/23/2019 03:51:32 PM,OCCUPIED
CT261,07/23/2019 03:51:29 PM,VACANT
CB3934,07/23/2019 03:51:24 PM,VACANT
HO221,07/23/2019 03:51:23 PM,VACANT
CB4400,07/23/2019 03:51:23 PM,VACANT
HO727,07/23/2019 03:51:16 PM,OCCUPIED
CB1497,07/23/2019 03:51:11 PM,OCCUPIED
WV97,07/23/2019 03:50:56 PM,VACANT
CT114,07/23/2019 03:50:55 PM,OCCUPIED
SV75,07/23/2019 03:50:50 PM,OCCUPIED
CB1506,07/23/2019 03:50:48 PM,VACANT
HO210,07/23/2019 03:50:44 PM,OCCUPIED
CB3621,07/23/2019 03:50:40 PM,OCCUPIED
CC463,07/23/2019 03:50:39 PM,OCCUPIED
CB1845A,07/23/2019 03:50:37 PM,OCCUPIED
LT560,07/23/2019 03:50:35 PM,OCCUPIED
CC1434,07/23/2019 03:50:21 PM,VACANT
CB4248,07/23/2019 03:50:08 PM,VACANT
61455,07/23/2019 03:50:06 PM,UNKNOWN
CC625,07/23/2019 03:49:58 PM,OCCUPIED
SV699,07/23/2019 03:49:44 PM,OCCUPIED
66153,07/23/2019 03:49:43 PM,VACANT
CB648A,07/23/2019 03:49:29 PM,VACANT
LT378,07/23/2019 03:49:29 PM,OCCUPIED
CB2442,07/23/2019 03:49:27 PM,VACANT
CC626,07/23/2019 03:49:18 PM,OCCUPIED
CC627,07/23/2019 03:49:17 PM,OCCUPIED
SV605,07/23/2019 03:49:12 PM,VACANT
CC274,07/23/2019 03:49:10 PM,OCCUPIED
CB3927B,07/23/2019 03:49:04 PM,VACANT
CB2810,07/23/2019 03:49:02 PM,OCCUPIED
CC769,07/23/2019 03:49:01 PM,VACANT
V165,07/23/2019 03:48:57 PM,OCCUPIED
CC376,07/23/2019 03:48:54 PM,OCCUPIED
CT496,07/23/2019 03:48:49 PM,OCCUPIED
ED361,07/23/2019 03:48:43 PM,OCCUPIED
CB2147B,07/23/2019 03:48:38 PM,OCCUPIED
CB1050,07/23/2019 03:48:34 PM,OCCUPIED
CT147,07/23/2019 03:48:30 PM,OCCUPIED
66608,07/23/2019 03:48:28 PM,OCCUPIED
WP69,07/23/2019 03:48:28 PM,OCCUPIED
CB701,07/23/2019 03:48:26 PM,OCCUPIED
CB3648B,07/23/2019 03:48:24 PM,OCCUPIED
WP69A,07/23/2019 03:48:20 PM,OCCUPIED
CC1564,07/23/2019 03:48:18 PM,OCCUPIED
HO481,07/23/2019 03:48:14 PM,VACANT
CB2274C,07/23/2019 03:48:12 PM,OCCUPIED
61441,07/23/2019 03:48:11 PM,OCCUPIED
CT173,07/23/2019 03:48:02 PM,OCCUPIED
CB3124B,07/23/2019 03:47:57 PM,OCCUPIED
SV158,07/23/2019 03:47:44 PM,VACANT
SV596,07/23/2019 03:47:39 PM,VACANT
CB848,07/23/2019 03:47:36 PM,VACANT
HO454,07/23/2019 03:47:27 PM,VACANT
CB1488,07/23/2019 03:47:03 PM,OCCUPIED
LT4A,07/23/2019 03:47:03 PM,OCCUPIED
SV305,07/23/2019 03:46:57 PM,VACANT
LT475,07/23/2019 03:46:56 PM,OCCUPIED
CB1772,07/23/2019 03:46:55 PM,OCCUPIED
82802,07/23/2019 03:46:48 PM,OCCUPIED
CB2949,07/23/2019 03:46:40 PM,OCCUPIED
CT529,07/23/2019 03:46:37 PM,OCCUPIED
82803,07/23/2019 03:46:34 PM,OCCUPIED
ED786,07/23/2019 03:46:12 PM,OCCUPIED
CB735,07/23/2019 03:46:12 PM,OCCUPIED
CB1776,07/23/2019 03:46:03 PM,OCCUPIED
HO932,07/23/2019 03:46:03 PM,VACANT
WP70,07/23/2019 03:45:44 PM,OCCUPIED
LT21,07/23/2019 03:45:43 PM,VACANT
CC296,07/23/2019 03:45:39 PM,OCCUPIED
CB1386,07/23/2019 03:45:26 PM,OCCUPIED
CT527,07/23/2019 03:45:18 PM,VACANT
CB3262,07/23/2019 03:45:15 PM,OCCUPIED
CB2284C,07/23/2019 03:45:11 PM,OCCUPIED
CT46,07/23/2019 03:45:06 PM,OCCUPIED
LT180,07/23/2019 03:44:56 PM,VACANT
WV505,07/23/2019 03:44:50 PM,OCCUPIED
LT379,07/23/2019 03:44:49 PM,OCCUPIED
CC440,07/23/2019 03:44:41 PM,OCCUPIED
LT8A,07/23/2019 03:44:36 PM,OCCUPIED
CB3076,07/23/2019 03:44:27 PM,OCCUPIED
CC1157,07/23/2019 03:44:27 PM,OCCUPIED
CB760,07/23/2019 03:44:17 PM,OCCUPIED
CB550,07/23/2019 03:44:13 PM,OCCUPIED
HO723,07/23/2019 03:44:12 PM,VACANT
HO629,07/23/2019 03:44:10 PM,VACANT
CT13,07/23/2019 03:43:43 PM,OCCUPIED
CB3816A,07/23/2019 03:43:41 PM,VACANT
ED402,07/23/2019 03:43:35 PM,OCCUPIED
61430,07/23/2019 03:43:33 PM,OCCUPIED
CB1853,07/23/2019 03:43:27 PM,OCCUPIED
HO488A,07/23/2019 03:43:22 PM,VACANT
CC831,07/23/2019 03:43:21 PM,VACANT
CC628,07/23/2019 03:43:08 PM,OCCUPIED
HO19,07/23/2019 03:42:58 PM,OCCUPIED
